Source,Original ID,Acceptability,Original annotation,Sentence,Material added
SoD-Noun1,1.109c,0,*,De ergering van Marie door dat boek verbaast mij.,0
SoD-Noun1,1.109c,0,*,De ergering van Marie door hem verbaast mij.,0
SoD-Noun1,1.109d,0,*,Zijn geerger van Marie verbaast mij.,0
SoD-Noun1,1.110a,0,*,Een mij amuseerder loopt daar.,1
SoD-Noun1,1.110a,0,*,Een amuseerder van mij loopt daar.,1
SoD-Noun1,1.110b,0,*,Een Marie ergeraar loopt daar.,1
SoD-Noun1,1.110b,0,*,Een ergeraar van Marie loopt daar.,1
SoD-Noun1,1.111a,1,,Zeilen is leuk.,0
SoD-Noun1,1.111b,1,,Jan houdt van zeilen.,0
SoD-Noun1,1.111c,1,,Fruit eten is gezond.,0
SoD-Noun1,1.112a,1,,Het eten van fruit is erg gezond.,0
SoD-Noun1,1.112b,1,,Jan vermaakte zich met het tekenen van poppetjes.,0
SoD-Noun1,1.112c,1,,Het bonken van de machines was goed te horen.,0
SoD-Noun1,1.113a,1,,Het zeilen verveelde hem nooit.,0
SoD-Noun1,1.113b,1,,Dat zeilen begint me aardig te vervelen.,0
SoD-Noun1,1.113c,1,,Peters zeilen kost hem veel geld.,0
SoD-Noun1,1.114a,0,*,Een zeilen verveelde hem nooit.,0
SoD-Noun1,1.114b,1,,Een luid ruisen van water werd hoorbaar.,0
SoD-Noun1,1.114b',1,,We hoorden een eigenaardig tikken op zolder.,0
SoD-Noun1,1.115b,1,,Hij zette het op een lopen.,0
SoD-Noun1,1.115b,1,,Hij zette het op een huilen.,0
SoD-Noun1,1.115b,1,,Hij zette het op een schreeuwen.,0
SoD-Noun1,1.116a,0,*,Peter houdt erg van zeilens.,0
SoD-Noun1,1.116c,0,*,Elk zeilen is weer een nieuw avontuur.,0
SoD-Noun1,1.116d,0,*,Welk zeilen vind jij nu het prettigst?,0
SoD-Noun1,1.116d,0,*,Welk zeilen vind jij nu het prettigst hier of op het IJsselmeer?,0
SoD-Noun1,1.117a,1,,Regelmatig over triviale zaken is nutteloos.,0
SoD-Noun1,1.117a,1,,Lang vergaderen over triviale zaken is nutteloos.,0
SoD-Noun1,1.117b,1,,Het uitgebreide vergaderen over triviale zaken is nutteloos.,1
SoD-Noun1,1.117b,1,,Het regelmatige vergaderen over triviale zaken is nutteloos.,1
SoD-Noun1,1.117b,1,,Het lang vergaderen over triviale zaken is nutteloos.,1
SoD-Noun1,1.117b,1,,Het lange vergaderen over triviale zaken is nutteloos.,1
SoD-Noun1,1.118a,1,,Postzegels verzamelen is een onschuldig tijdverdrijf.,0
SoD-Noun1,1.119b,1,,Het verzamelen van postzegels is een onschuldig tijdverdrijf.,0
SoD-Noun1,1.120b,1,,Lachen vrolijkt hem op.,0
SoD-Noun1,1.120b,1,,Het lachen vrolijkt hem op.,0
SoD-Noun1,1.120b,1,,Het lachen van kinderen vrolijkt hem op.,0
SoD-Noun1,1.120b',1,,Jans lachen is irritant.,0
SoD-Noun1,1.120b',1,,Jans harde lachen is irritant.,0
SoD-Noun1,1.121b,1,,Verzamelen is een onschuldig tijdverdrijf.,0
SoD-Noun1,1.122b,1,,Zijn verzamelen van postzegels is een onschuldig tijdverdrijf.,0
SoD-Noun1,1.123b,1,,Het verzamelen van postzegels door Peter is een onschuldig tijdverdrijf.,0
SoD-Noun1,1.124a,0,??,Het verzamelen van postzegels van Peter is een ware obsessie.,0
SoD-Noun1,1.124b,0,?*,Dat verzamelen van de postzegels van Peter is een ware obsessie.,0
SoD-Noun1,1.125b,1,,De kerk geld schenken is een goede zaak.,0
SoD-Noun1,1.125b',1,,Geld aan de kerk schenken is een goede zaak.,0
SoD-Noun1,1.126b,1,,Vallen is pijnlijk.,0
SoD-Noun1,1.126b',0,*,Het bladeren vallen begint nu.,1
SoD-Noun1,1.126b'' ,1,,Het vallen van bladeren begint in de herfst.,1
SoD-Noun1,1.127b,1,,Op groot wild jagen is een populair tijdverdrijf.,0
SoD-Noun1,1.127b,1,,Jagen op groot wild is een populair tijdverdrijf.,0
SoD-Noun1,1.127b',1,,Het jagen op groot wild is een populair tijdverdrijf.,0
SoD-Noun1,1.128a,1,,Het gelezen hebben van zo’n boek is niet voldoende.,0
SoD-Noun1,1.128b,1,,Het kunnen rijden met een auto is een voorwaarde voor deze baan.,0
SoD-Noun1,1.129c,1,,Het je voortdurend bedrinken is ongezond.,0
SoD-Noun1,1.130a,0,*,Jans voortdurend bedrinken van zich is ziekelijk.,0
SoD-Noun1,1.130a,1,,Jans voortdurend bedrinken van zich zelf is ziekelijk.,0
SoD-Noun1,1.130b,0,*,Het voortdurend bedrinken van zich door Jan is ziekelijk.,0
SoD-Noun1,1.130c,0,*,Het voortdurend bedrinken van je is ongezond.,0
SoD-Noun1,1.131a,1,,De stijging van de prijzen veroorzaakte paniek.,0
SoD-Noun1,1.131b,1,,De vernietiging van de steden door de vijand eiste veel slachtoffers.,0
SoD-Noun1,1.135a,1,,Om de slachtoffers te bereiken moet men een gevaarlijke tocht over het ijs maken.,1
SoD-Noun1,1.135b,1,,Het ondernemen van deze tocht is zwaar.,1
SoD-Noun1,1.135b,0,*,De onderneming van deze tocht is zwaar.,1
SoD-Noun1,1.137a,1,,De jury had moeite met de veroordeling van de beklaagde.,0
SoD-Noun1,1.137a',1,,De jury had moeite met zijn veroordeling.,0
SoD-Noun1,1.137b,1,,De jury had moeite met het veroordelen van de beklaagde.,0
SoD-Noun1,1.138a,1,,De uitvinding hangt aan de muur.,0
SoD-Noun1,1.138a,1,,De uitvinding van Bell hangt aan de muur.,0
SoD-Noun1,1.138a',1,,De uitvinding van de telefoon door Bell betekende veel voor de wereld.,1
SoD-Noun1,1.138b',1,,De vereniging vond plaats in 1989.,0
SoD-Noun1,1.138b',1,,De vereniging van de twee landen vond plaats in 1989.,0
SoD-Noun1,1.139a,1,,Mijn oom leidt een groot orkest.,0
SoD-Noun1,1.139b,1,,Het leiden van het orkest door mijn oom is zeer belangrijk.,1
SoD-Noun1,1.140a,1,,Jan leunde op de balustrade.,0
SoD-Noun1,1.141b,1,,Het leunen van Jan op de balustrade is irritant.,1
SoD-Noun1,1.141c,1,,Jans leunen op de balustrade is gezien.,1
SoD-Noun1,1.141a,1,,Een behandeling van deze patiënt zou succesvol kunnen zijn.,0
SoD-Noun1,1.141b,1,,De behandeling van de patiënt bleek succesvol.,0
SoD-Noun1,1.141b,1,,Deze behandeling van de patiënt bleek succesvol.,0
SoD-Noun1,1.141b,1,,Zijn behandeling van de patiënt bleek succesvol.,0
SoD-Noun1,1.141c,1,,Elke behandeling van deze patiënt veroorzaakte nieuwe complicaties.,0
SoD-Noun1,1.142a,1,,Welke behandeling van deze patiënt zou het meest succesvol zijn?,0
SoD-Noun1,1.142b,1,,Deze behandeling van de patiënt vond de arts afdoende.,0
SoD-Noun1,1.143b,1,,De prijsverhogingen veroorzaakten paniek.,0
SoD-Noun1,1.143b,1,,De prijsstijgingen veroorzaakten paniek.,0
SoD-Noun1,1.144a,1,,De prijzen stegen dit jaar twee keer.,0
SoD-Noun1,1.144a,1,,Deze verhogingen leidden tot paniek.,0
SoD-Noun1,1.144b,0,??,Beide behandelingen waren succesvol.,0
SoD-Noun1,1.144b,1,,Beide behandelingen van de patiënten waren succesvol.,0
SoD-Noun1,1.144b',1,,De experimentele behandelingen van de patiënten waren alle succesvol.,0
SoD-Noun1,1.145a,1,,Alle overnames door Philips bleken onsuccesvol.,0
SoD-Noun1,1.145b,1,,Eerdere mislukkingen konden hem niet ontmoedigen.,0
SoD-Noun1,1.146a ,0,*,De sterk stijging van de prijzen is niet leuk.,1
SoD-Noun1,1.146a,0,*,De voorspeld stijging van de prijzen is niet leuk.,1
SoD-Noun1,1.146a,1,,De voorspelde stijging van de prijzen is niet leuk.,1
SoD-Noun1,1.146a',0,*,De regelmatig stijging van de prijzen is niet leuk.,1
SoD-Noun1,1.146a',1,,De regelmatige stijging van de prijzen is niet leuk.,1
SoD-Noun1,1.146a',0,*,De voortdurend stijging van de prijzen is niet leuk.,1
SoD-Noun1,1.146a',1,,De voortdurende stijging van de prijzen is niet leuk.,1
SoD-Noun1,1.146b,0,*,De succesvol behandeling van de patiënt is positief.,1
SoD-Noun1,1.146b,1,,De succesvolle behandeling van de patiënt is positief.,1
SoD-Noun1,1.146b,0,*,De uitgebreid behandeling van de patiënt is positief.,1
SoD-Noun1,1.146b,1,,De uitgebreide behandeling van de patiënt is positief.,1
SoD-Noun1,1.146b',0,*,De regelmatig behandeling van de patiënt gaat goed.,1
SoD-Noun1,1.146b',1,,De regelmatige behandeling van de patiënt gaat goed.,1
SoD-Noun1,1.146b',0,*,De voortdurend behandeling van de patiënt gaat goed.,1
SoD-Noun1,1.146b',1,,De voortdurende behandeling van de patiënt gaat goed.,1
SoD-Noun1,1.147b',1,,Jans behandeling door de dokter was uiterst succesvol.,0
SoD-Noun1,1.148b,1,,De uitreiking van de prijzen.,0
SoD-Noun1,1.148b,1,,De uitreiking van de prijzen aan de winnaars.,0
SoD-Noun1,1.149b,1,,De aankomst van Jan op Schiphol trok veel aandacht.,0
SoD-Noun1,1.149b',1,,Zijn aankomst op Schiphol trok veel aandacht.,0
SoD-Noun1,1.150b,1,,Jans jacht op groot wild was illegaal.,0
SoD-Noun1,1.151a,0,*,De patiëntenbehandeling was ontoereikend.,0
SoD-Noun1,1.151a,1,,De patiëntenbehandeling van de dagpatiënten was ontoereikend.,0
SoD-Noun1,1.151b,0,*,De prijsuitreiking is volgende week.,0
SoD-Noun1,1.151b,1,,De prijsuitreiking van de Oscars is volgende week.,0
SoD-Noun1,1.151d,0,*,De vossenjacht zou verboden moeten worden.,0
SoD-Noun1,1.151d,1,,De vossenjacht op jonge vossen zou verboden moeten worden.,0
SoD-Noun1,1.152a,1,,De plotselinge prijsstijging van de benzine is niet leuk.,1
SoD-Noun1,1.152b,1,,De prijs van de benzine stijgt.,0
SoD-Noun1,1.154a,1,,Jan aarzelde om de beslissing te nemen.,0
SoD-Noun1,1.154b,1,,Jans aarzeling om de beslissing te nemen is niet leuk.,1
SoD-Noun1,1.154b,1,,Jans aarzeling over de beslissing is irritant.,1
SoD-Noun1,1.155a,1,,Hij schaamde zich over zijn gedrag.,0
SoD-Noun1,1.155a,1,,Hij schaamde zich voor zijn gedrag.,0
SoD-Noun1,1.155a',0,*,Zijn schaming van zich zelf voor zijn gedrag was terecht.,0
SoD-Noun1,1.155b,1,,Hij vergiste zich in de weg.,0
SoD-Noun1,1.156a,1,,Peter verbaasde zich over de sterkte van zijn tegenstander.,0
SoD-Noun1,1.156b,1,,Peters verbazing over de sterkte van zijn tegenstander bleek fataal.,1
SoD-Noun1,1.156b,0,*,Peters verbazing van zich over de sterkte van zijn tegenstander bleek fataal.,0
SoD-Noun1,1.157a,1,,Hij verzorgt zich slecht.,0
SoD-Noun1,1.157a,1,,Hij verzorgt zichzelf slecht.,0
SoD-Noun1,1.157a,1,,Hij verzorgt Marie slecht.,0
SoD-Noun1,1.157a',1,,Zijn verzorging van zichzelf is slecht.,0
SoD-Noun1,1.157a',1,,Zijn verzorging van Marie is slecht.,0
SoD-Noun1,1.157b,1,,Hij verdedigt zich zeer gewiekst.,0
SoD-Noun1,1.157b,1,,Hij verdedigt zichzelf zeer gewiekst.,0
SoD-Noun1,1.157b,1,,Hij verdedigt Marie zeer gewiekst.,0
SoD-Noun1,1.157b',1,,Zijn verdediging van zichzelf was zeer gewiekst.,0
SoD-Noun1,1.157b',1,,Zijn verdediging van Marie was zeer gewiekst.,0
SoD-Noun1,1.160a,1,,Het gewandel van de patiënten in het Vondelpark trok veel aandacht.,0
SoD-Noun1,1.160b,1,,Het getreiter van peuters door grote jongens is ontoelaatbaar.,0
SoD-Noun1,1.162a,1,,Het grote gebouw op de hoek is een bank.,0
SoD-Noun1,1.162a,0,*,Het grote bouwen op de hoek is een bank.,0
SoD-Noun1,1.162a',1,,Er moet een einde komen aan het gebouw van woningen hier.,0
SoD-Noun1,1.162a',1,,Er moet een einde komen aan het bouwen van woningen hier.,0
SoD-Noun1,1.162b,1,,Het gebak stond op tafel.,0
SoD-Noun1,1.162b',1,,Het bakken van deze taartjes duurde lang.,0
SoD-Noun1,1.164a,0,*,Het geval van de bladeren begint in de herfst.,1
SoD-Noun1,1.164b,1,,Zijn geschil van de aardappels is belangrijk.,1
SoD-Noun1,1.164c,1,,Het gewaad door koud water is niet fijn.,1
SoD-Noun1,1.166a,1,,Zijn gehuil om niets irriteert mij mateloos.,0
SoD-Noun1,1.166b,1,,Zijn gehuil hield mij uit mijn slaap.,0
SoD-Noun1,1.167b,1,,Dat oeverloze gepraat over politiek is nogal irritant.,0
SoD-Noun1,1.167b,1,,Hun oeverloze gepraat over politiek is nogal irritant.,0
SoD-Noun1,1.167c,1,,Elk gepraat over politiek is volslagen zinloos.,0
SoD-Noun1,1.168b,1,,Het gepraat dat op de vergadering volgde vond Jan zinloos.,0
SoD-Noun1,1.169a,1,,Het luide gepraat over politiek is niet leuk.,1
SoD-Noun1,1.169b,1,,Het kinderachtige getreiter van kleine kinderen houdt niet op.,1
SoD-Noun1,1.169b',1,,Het voortdurend getreiter van kleine kinderen houdt niet op.,1
SoD-Noun1,1.170b,1,,Het gewandel van de patiënten viel op.,1
SoD-Noun1,1.170b',1,,Hun gewandel is gezond.,1
SoD-Noun1,1.170b',1,,Peters gewandel is gezond.,1
SoD-Noun1,1.171b,1,,Jans getreiter van peuters is onaanvaardbaar.,0
SoD-Noun1,1.171c,0,*,Het peuters getreiter van Jan is onaanvaardbaar.,1
SoD-Noun1,1.171c,0,*,Het peuters getreiter door Jan is onaanvaardbaar.,1
SoD-Noun1,1.172b,1,,Het gegeef van cadeaus aan kinderen door Sinterklaas is traditie.,1
SoD-Noun1,1.172c',0,*,Het kinderen cadeaus gegeef door Sinterklaas is traditie.,1
SoD-Noun1,1.172c',0,*,Hun gegeef van cadeaus door Sinterklaas is traditie.,1
SoD-Noun1,1.173b,1,,Jans gejaag op groot wild is onaanvaardbaar.,0
SoD-Noun1,1.174b,1,,Dat geregel van bovenaf duurt lang.,1
SoD-Noun1,1.174c,1,,Dat gewandel van patiënten is gezond.,1
SoD-Noun1,1.176a,1,,Jan springt op het bed.,0
SoD-Noun1,1.176a',1,,Jans gespring op het bed is niet goed.,1
SoD-Noun1,1.176b',0,*,Jans gespring het bed in is niet goed.,1
SoD-Noun1,1.177a',0,*,Haar gesterf duurde erg lang.,0
SoD-Noun1,1.177b,1,,We zouden dat getrouw op jonge leeftijd moeten ontmoedigen.,0
SoD-Noun1,1.177b',0,*,Zijn getrouw met mijn zus bevalt me niet.,0
SoD-Noun1,1.178a,1,,Dat gelig van hem de hele dag irriteert mij.,1
SoD-Noun1,1.178b,1,,Dat gehang voor de televisie moet ophouden.,1
SoD-Noun1,1.182,1,,Dat eindeloze geherhaal van oude tv-series in de zomermaanden verveelt mij.,1
SoD-Noun1,1.183a',0,*,Zijn geschaam van zich over zijn gedrag was terecht.,0
SoD-Noun1,1.183a',0,*,Zijn geschaam van zich voor zijn gedrag was terecht.,0
SoD-Noun1,1.183a',0,*,Zijn geschaam van zichzelf over zijn gedrag was terecht.,0
SoD-Noun1,1.183a',0,*,Zijn geschaam van zichzelf voor zijn gedrag was terecht.,0
SoD-Noun1,1.183b,1,,Hij haastte zich om de trein te halen.,0
SoD-Noun1,1.183b',0,*,Zijn gehaast van zich om de trein te halen was tevergeefs.,0
SoD-Noun1,1.183b',0,*,Zijn gehaast van zichzelf om de trein te halen was tevergeefs.,0
SoD-Noun1,1.184b,1,,"Rustig aan, dat gehaast is nergens goed voor.",0
SoD-Noun1,1.185a,1,,Hij prijst zichzelf voortdurend.,0
SoD-Noun1,1.185a,1,,Hij prijst Marie voortdurend.,0
SoD-Noun1,1.185b,1,,Zijn voortdurende geprijs van zichzelf is irritant.,0
SoD-Noun1,1.185b,1,,Zijn voortdurende geprijs van Marie is irritant.,0
SoD-Noun1,1.186a,1,,De wandelaars vertrokken na het ontbijt.,0
SoD-Noun1,1.186b,1,,Vier van de vijf lezers zijn vrouw.,0
SoD-Noun1,1.186c,1,,Marie is een echte lezer.,0
SoD-Noun1,1.188a',1,,De schrijver is een man.,1
SoD-Noun1,1.188a',1,,Hij is een jager op groot wild.,1
SoD-Noun1,1.189a,1,,Deze tv-zender zendt popmuziek uit.,0
SoD-Noun1,1.189b,1,,De wekker wekte hem om 7 uur.,0
SoD-Noun1,1.189c,1,,Deze versterker versterkt zonder vervorming.,0
SoD-Noun1,1.189e,1,,De zoemer zoemde erg luid.,0
SoD-Noun1,1.190a,1,,De zender van het bericht is mijn buurman.,1
SoD-Noun1,1.190a',1,,De pas in gebruik genomen zender is vernieuwd.,1
SoD-Noun1,1.190a',0,*,Dat is de pas in gebruik genomen zender van het bericht.,0
SoD-Noun1,1.190b,1,,Dat is een wekker van luie mensen.,1
SoD-Noun1,1.190b',1,,De wekker van Jan is zwart.,1
SoD-Noun1,1.191a,1,,Dat is een geleider.,1
SoD-Noun1,1.191a,1,,Dat is een geleider van elektriciteit.,1
SoD-Noun1,1.191b,1,,Dat is een versterker.,1
SoD-Noun1,1.191b,1,,Dat is een versterker van geluid.,1
SoD-Noun1,1.192b',0,*,Dat is de pijnstiller van mijn hoofdpijn.,1
SoD-Noun1,1.192c,0,??,De eierkoker kookt de eieren.,0
SoD-Noun1,1.193a',0,*,De kurkentrekker trekt de kurk uit de fles.,0
SoD-Noun1,1.193b,0,*,Dat is de schroevendraaier van deze schroeven.,1
SoD-Noun1,1.193b',0,*,Deze schroevendraaier draait de schroeven in de plank.,0
SoD-Noun1,1.193c,0,*,Dat is de brandmelder van de brand.,1
SoD-Noun1,1.193c',0,??,De brandmelder meldt een brand bij de alarmcentrale.,0
SoD-Noun1,1.193d,0,??,De CD-speler speelt de CD af.,0
SoD-Noun1,1.194b,1,,Deze brandmelder meldt een brand automatisch bij de centrale.,0
SoD-Noun1,1.194c,1,,Deze CD-speler speelt de CD automatisch af.,0
SoD-Noun1,1.195a,1,,De opener ligt daar.,1
SoD-Noun1,1.195a,1,,De flessenopener ligt daar.,1
SoD-Noun1,1.195a',0,*,De flessenopener opent de fles.,0
SoD-Noun1,1.195b,1,,Daar zijn de knijpers.,1
SoD-Noun1,1.195b,1,,Daar zijn de wasknijpers.,0
SoD-Noun1,1.195b',0,*,De knijpers hangen het wasgoed op.,0
SoD-Noun1,1.195b',0,*,De wasknijpers hangen het wasgoed op.,0
SoD-Noun1,1.195c,0,*,Hij is de kijker van de vogels.,1
SoD-Noun1,1.196a,1,,Die opener is alleen voor dit soort flessen.,0
SoD-Noun1,1.196b,1,,Deze knijpers zijn voor mijn wasgoed.,0
SoD-Noun1,1.197a,1,,Onze kijkers kijken graag naar informatieve programma’s.,0
SoD-Noun1,1.197b,1,,Deze knijpers houden het wasgoed goed vast.,0
SoD-Noun1,1.198a,1,,Deze opener opent dat soort flessen heel gemakkelijk.,0
SoD-Noun1,1.198b,1,,Deze kijker kijkt heel prettig.,0
SoD-Noun1,1.199a',1,,Jan is een echte tobber.,0
SoD-Noun1,1.199b,1,,Jan bewondert Picasso.,0
SoD-Noun1,1.199b',1,,Jan is een bewonderaar van Picasso.,0
SoD-Noun1,1.201a,0,*,Hij is de martelaar van de Romeinen.,1
SoD-Noun1,1.201a,0,*,Hij is de martelaar door de Romeinen.,1
SoD-Noun1,1.202a,0,*?,Het bouwsel van mijn broertje is kapot.,1
SoD-Noun1,1.202b,1,,Dit bouwsel is van mijn broertje.,0
SoD-Noun1,1.206a,1,,Hij is een fantastische sterver.,0
SoD-Noun1,1.206a,1,,Hij is een overtuigende sterver.,0
SoD-Noun1,1.208a,1,,De CD-speler is een blijvertje.,0
SoD-Noun1,1.210a,0,*,Hij is een schamer van zichzelf.,1
SoD-Noun1,1.210b,0,*,Hij is een vergisser van zichzelf.,1
SoD-Noun1,1.211a,1,,Hij is een bewonderaar van zichzelf.,1
SoD-Noun1,1.211a,1,,Hij is een bewonderaar van Bach.,1
SoD-Noun1,1.211b,1,,Hij is een verdediger van zichzelf.,1
SoD-Noun1,1.211b,1,,Hij is een verdediger van het recht op zelfbeschikking.,1
SoD-Noun1,1.213a,1,,Het aardige van het geval is het resultaat.,1
SoD-Noun1,1.213a,1,,Het mooie van het geval is het resultaat.,1
SoD-Noun1,1.213a',1,,Het kwade bericht.,1
SoD-Noun1,1.213a',1,,Het goede bericht.,1
SoD-Noun1,1.213b,1,,De blinde man heeft eens stok.,1
SoD-Noun1,1.213b,1,,De zieke man ligt in het ziekenhuis.,1
SoD-Noun1,1.213b,1,,Een zieke man ligt in het ziekenhuis.,1
SoD-Noun1,1.213b,1,,De geleerde man heeft veel kennis.,1
SoD-Noun1,1.213b,1,,Een geleerde man heeft veel kennis.,1
SoD-Noun1,1.214,1,,Maries nauwkeurigheid heeft Jan gered.,0
SoD-Noun1,1.215,1,,Jans luiheid kent geen grenzen.,0
SoD-Noun1,1.217a,1,,Zijn slordigheid is erg irritant.,0
SoD-Noun1,1.217a',1,,Zijn tekst zat nog vol slordigheden.,0
SoD-Noun1,1.217b,1,,De zoetigheid van dat spul is opmerkelijk.,0
SoD-Noun1,1.217b',1,,Jan is dol op zoetigheid.,0
SoD-Noun1,1.217c,0,??,Wat opvalt aan Jan is zijn aardigheid.,0
SoD-Noun1,1.217c',1,,Jan bracht een aardigheidje voor me mee.,0
SoD-Noun1,1.218b,1,,De hoogte van de toren verbaast mij.,1
SoD-Noun1,1.219b,1,,Jans ingenomenheid met het resultaat is gek.,1
SoD-Noun1,1.223a,1,,Zijn ademhaling is regelmatig.,0
SoD-Noun1,1.223b,1,,De regelmatigheid van zijn ademhaling is goed.,1
SoD-Noun1,1.224a',0,*,De zich bewustheid van iets zijn.,1
SoD-Noun1,1.224b,1,,Iets gewend zijn te doen.,1
SoD-Noun1,1.224b',0,*,De gewendheid van iets zijn.,1
SoD-Noun1,1.224d,1,,Iets indachtig zijn helpt me om belangrijke details niet te vergeten.,1
SoD-Noun1,1.224d',0,*,De indachtigheid van iets helpt me om belangrijke details niet te vergeten.,1
SoD-Noun1,1.224e,1,,Soms kan ik iets gewoon moe zijn na herhaaldelijke confrontatie.,1
SoD-Noun1,1.224e,1,,"Wanneer ik iets zat ben, voel ik me vaak gefrustreerd.",1
SoD-Noun1,1.224e,1,,Het is normaal om iets beu te worden als het repetitief of saai wordt.,1
SoD-Noun1,1.224e',0,*,De zatheid van iets kan variëren afhankelijk van de inspanning.,1
SoD-Noun1,1.224e',0,*,De beuheid van iets wordt vaak gevoeld wanneer herhaling of verveling optreedt.,1
SoD-Noun1,1.224f,1,,Iets machtig zijn geeft een goed gevoel.,1
SoD-Noun1,1.225a,1,,Iemand aangeboren zijn betekent dat bepaalde eigenschappen of talenten van nature aanwezig zijn.,1
SoD-Noun1,1.225a',0,*,De aangeborenheid aan iemand verwijst naar talenten van iemand.,1
SoD-Noun1,1.225b,1,,Hij was gelukkig dat hij de stress van de deadline bespaard was gebleven.,1
SoD-Noun1,1.225b',0,*,De bespaardheid aan hem gaf hem een gevoel van opluchting.,1
SoD-Noun1,1.225c,1,,Het was duidelijk dat hij de leiding had over het project.,1
SoD-Noun1,1.225c',0,*,De duidelijkheid aan haar verschafte een gevoel van geruststelling.,1
SoD-Noun1,1.225d,1,,Hij was zijn broer altijd goedgezind.,1
SoD-Noun1,1.225d',0,*,De goedgezindheid aan haar werd duidelijk toen haar vrienden haar verrasten.,1
SoD-Noun1,1.225e,1,,Hij was bekend in de buurt vanwege zijn vriendelijke karakter.,1
SoD-Noun1,1.225e',0,*,De bekendheid aan haar kwam voort uit haar buitengewone talenten.,1
SoD-Noun1,1.225f,1,,Zelfs in moeilijke tijden bleef ze haar vrienden trouw.,1
SoD-Noun1,1.225f',0,*,Haar trouwheid aan haar principes was bewonderenswaardig.,1
SoD-Noun1,1.225g',0,*,De vreemdheid aan hem was merkbaar in zijn excentrieke kledingkeuzes.,1
SoD-Noun1,1.225h,1,,Na jaren van vriendschap voelde ze zich volledig vertrouwd bij haar beste vriend.,1
SoD-Noun1,1.226b,1,,Ze was zat van de voorspelbaarheid.,1
SoD-Noun1,1.226b,1,,Hij was beu van het lange wachten in de file.,1
SoD-Noun1,1.226b',0,*,De zatheid van het herhaaldelijk horen van dezelfde excuses werd irritant.,1
SoD-Noun1,1.226c,1,,Hij was altijd trouw aan zijn vrienden.,1
SoD-Noun1,1.226c',0,*,De trouwheid aan haar levenspartner was onwankelbaar.,1
SoD-Noun1,1.227a,1,,De gevolgen zijn haar bekend.,0
SoD-Noun1,1.227a,1,,De gevolgen zijn haar duidelijk.,0
SoD-Noun1,1.227a',1,,De bekendheid van de gevolgen zijn niet leuk.,1
SoD-Noun1,1.227a',1,,De duidelijkheid van de gevolgen zijn niet leuk.,1
SoD-Noun1,1.227a',0,*,De bekendheid van de gevolgen aan haar waren niet prettig.,1
SoD-Noun1,1.227a',0,*,De Duidelijkheid van de gevolgen aan haar waren niet prettig.,1
SoD-Noun1,1.227b,1,,Peter is toegewijd.,0
SoD-Noun1,1.227b,1,,Peter is zijn werk toegewijd.,0
SoD-Noun1,1.227b',0,*,Peters toegewijdheid aan zijn werk is niet netjes.,1
SoD-Noun1,1.227c,1,,Deze omgeving is vertrouwd.,0
SoD-Noun1,1.227c,1,,Deze omgeving is Jan vertrouwd.,0
SoD-Noun1,1.227c',0,*,De vertrouwdheid van deze omgeving aan Jan is niet goed.,1
SoD-Noun1,1.230b,1,,Dat is zijn zwakheid.,1
SoD-Noun1,1.230b,1,,Dat is Jans zwakheid.,1
SoD-Noun1,1.230b,1,,Elke zwakheid is bekend.,1
SoD-Noun1,1.230b,1,,Welke zwakheid is bekend?,1
SoD-Noun1,1.230c,1,,Alle zwakheden die de mens kenmerken zijn niet goed.,1
SoD-Noun1,2.463b,1,,Daar zie je de vernietiging van de stad door Caesar.,1
SoD-Noun1,2.463b,0,*,Daar zie je de vernietiging van de stad van Caesar.,1
SoD-Noun1,2.463c,1,,Het schilderen van zijn zoon Titus door  Rembrandt gaat langzaam.,1
SoD-Noun1,2.463c,0,*,Het schilderen van zijn zoon Titus van Rembrandt gaat langzaam.,1
SoD-Noun1,2.464a,1,,Zijn schilderij van zijn zoon Titus hangt daar.,1
SoD-Noun1,2.464b,1,,Caesars vernietiging van de stad is een meesterwerk.,1
SoD-Noun1,2.464b,1,,Zijn vernietiging van de stad is een meesterwerk.,1
